Gender,Car_Owner,Propert_Owner,Children,Annual_income,Type_Income,Education,Marital_status,Housing_type,Age,Employed_exp,Type_Occupation,Family_Members,label
0,0,1,1,166500.0,3,4,1,1,55.0,22.0,18,3,0
0,0,0,2,73350.0,3,4,1,1,39.0,19.0,11,4,0
1,1,1,1,135000.0,3,4,1,1,33.0,5.0,8,3,0
0,0,0,0,103500.0,1,4,1,1,67.0,0.0,18,2,0
0,0,1,0,202500.0,1,4,1,1,44.0,0.0,18,2,0
0,0,1,0,76500.0,1,4,1,2,56.0,0.0,18,2,0
1,1,1,2,225000.0,3,4,1,1,34.0,1.0,8,4,0
0,0,1,0,126000.0,3,4,1,1,62.0,6.0,6,2,0
0,0,0,0,211500.0,3,4,1,1,47.0,5.0,18,2,0
1,0,0,1,157500.0,3,4,1,1,45.0,4.0,4,3,0
0,0,1,0,112500.0,1,4,4,1,63.0,0.0,18,1,0
1,1,1,0,225000.0,1,4,3,1,48.0,0.0,18,1,0
1,1,0,0,135000.0,3,4,3,1,34.0,2.0,3,1,0
1,0,0,1,405000.0,3,4,1,5,35.0,4.0,4,3,0
0,0,0,0,135000.0,0,4,2,2,52.0,2.0,18,1,0
0,0,0,0,112500.0,3,4,1,1,28.0,7.0,8,2,0
0,0,0,0,247500.0,3,1,1,1,39.0,20.0,10,2,0
1,1,1,0,270000.0,3,4,3,1,38.0,4.0,8,1,0
0,1,1,0,225000.0,0,1,1,1,29.0,3.0,18,2,0
1,1,1,0,90000.0,1,4,1,1,61.0,0.0,18,2,0
0,0,1,0,135000.0,3,4,3,1,41.0,9.0,18,1,0
0,0,0,0,67500.0,3,4,1,1,27.0,5.0,14,2,0
1,0,0,0,135000.0,3,4,1,1,28.0,3.0,6,2,0
0,0,0,0,193500.0,3,4,3,2,44.0,5.0,8,1,0
0,0,0,0,135000.0,3,4,1,1,30.0,4.0,12,2,0
1,1,1,0,202500.0,0,4,1,1,48.0,1.0,4,2,0
0,1,1,2,135000.0,3,4,1,1,34.0,1.0,4,4,0
0,0,1,1,180000.0,1,1,1,1,52.0,0.0,18,3,0
0,0,1,0,112500.0,3,4,1,1,64.0,1.0,18,2,0
1,0,0,1,247500.0,3,1,3,1,38.0,5.0,8,2,0
1,1,0,2,360000.0,3,4,1,1,44.0,7.0,4,4,0
1,1,0,1,193500.0,3,1,1,1,49.0,11.0,18,3,0
0,1,1,1,67500.0,3,4,1,1,31.0,5.0,2,3,0
0,0,1,0,306000.0,3,4,1,1,52.0,8.0,6,2,0
0,0,1,0,153000.0,1,4,2,1,60.0,0.0,18,1,0
0,0,0,3,171000.0,3,4,1,1,38.0,10.0,6,5,0
0,0,0,0,112500.0,3,4,2,1,34.0,1.0,3,1,0
1,1,1,0,360000.0,0,2,1,1,54.0,1.0,10,2,0
1,0,1,2,157500.0,3,4,1,1,41.0,4.0,8,4,0
0,0,0,0,112500.0,1,4,1,1,52.0,0.0,18,2,0
0,0,0,0,292500.0,2,4,1,1,57.0,24.0,0,2,0
0,0,0,0,315000.0,3,4,2,1,48.0,5.0,3,1,0
0,0,1,0,135000.0,3,1,3,1,25.0,3.0,10,1,0
1,0,0,3,180000.0,3,4,1,1,39.0,10.0,8,5,0
0,0,0,0,180000.0,2,2,1,1,28.0,8.0,3,2,0
0,0,0,0,292500.0,0,4,0,1,51.0,29.0,8,2,0
0,0,1,0,135000.0,1,2,2,1,56.0,0.0,18,1,0
1,0,0,1,225000.0,3,1,1,1,38.0,17.0,3,3,0
0,0,1,0,225000.0,1,4,1,1,58.0,0.0,18,2,0
0,0,1,0,135000.0,3,4,1,1,54.0,12.0,9,2,0
1,1,0,0,292500.0,3,4,3,1,38.0,4.0,4,1,0
0,0,0,2,180000.0,3,4,1,1,32.0,0.0,10,4,0
0,0,1,0,274500.0,0,4,1,1,56.0,19.0,6,2,0
0,0,1,0,225000.0,3,4,3,1,49.0,5.0,3,1,0
1,1,0,0,180000.0,3,4,1,1,42.0,9.0,8,2,0
1,1,0,2,225000.0,0,4,1,1,40.0,11.0,18,4,0
1,0,0,0,360000.0,0,1,1,1,56.0,5.0,10,2,0
0,0,1,0,126000.0,1,4,4,1,67.0,0.0,18,1,0
1,0,0,0,180000.0,3,4,1,1,27.0,5.0,4,2,0
0,0,1,2,54000.0,3,1,1,1,31.0,12.0,1,4,0
0,0,0,1,76500.0,3,1,1,1,44.0,2.0,14,3,0
1,0,1,0,247500.0,3,4,1,1,48.0,6.0,8,2,0
0,0,1,1,112500.0,2,2,0,1,30.0,10.0,15,3,0
0,0,1,0,81000.0,1,4,1,1,57.0,0.0,18,2,0
1,1,0,0,135000.0,0,4,1,1,30.0,6.0,8,2,0
0,0,1,0,135000.0,3,4,1,1,36.0,2.0,3,2,0
0,1,1,0,99000.0,3,4,1,1,58.0,6.0,18,2,0
0,0,0,0,67500.0,3,4,1,2,50.0,31.0,2,2,0
1,1,1,0,191399.3262295082,3,4,3,1,28.0,1.0,18,1,0
1,0,0,1,202500.0,3,4,2,1,23.0,2.0,8,2,0
0,0,1,2,58500.0,3,1,1,1,39.0,16.0,3,4,0
0,0,1,0,135000.0,0,4,1,1,58.0,1.0,8,2,0
0,0,1,0,135000.0,3,4,3,1,34.0,1.0,8,1,0
0,0,0,0,180000.0,3,4,1,1,42.0,7.0,14,2,0
0,0,1,0,112500.0,2,4,1,1,48.0,10.0,11,2,0
0,1,1,0,144000.0,3,4,1,1,37.0,6.0,3,2,0
1,0,1,0,112500.0,0,1,1,1,59.0,2.0,10,2,0
1,1,1,0,135000.0,0,4,1,1,52.0,10.0,10,2,0
0,0,1,0,81000.0,3,4,3,1,53.0,7.0,18,1,0
0,0,0,2,193500.0,3,1,1,5,41.0,21.0,18,4,0
1,1,1,1,144000.0,3,4,1,1,24.0,3.0,4,3,0
0,0,1,0,292500.0,1,4,3,1,62.0,0.0,18,1,0
0,0,1,1,157500.0,3,4,1,1,47.0,3.0,14,3,0
1,1,1,0,315000.0,3,1,1,1,50.0,8.0,4,2,0
0,0,0,0,135000.0,3,4,1,1,42.0,2.0,14,2,0
1,1,1,0,202500.0,0,4,1,4,29.0,7.0,18,2,0
0,1,1,1,180000.0,0,4,3,1,31.0,4.0,12,2,0
0,0,1,0,112500.0,3,1,1,1,33.0,11.0,0,2,0
0,0,1,1,112500.0,3,1,1,1,37.0,6.0,14,3,0
1,0,0,1,270000.0,0,4,1,1,37.0,15.0,4,3,0
0,0,1,0,76500.0,1,4,1,1,44.0,0.0,18,2,0
1,1,0,0,292500.0,0,1,3,1,38.0,10.0,8,1,0
1,1,1,1,405000.0,2,1,1,1,32.0,13.0,10,3,0
0,0,1,0,193500.0,3,4,1,1,58.0,31.0,18,2,0
0,0,1,0,180000.0,3,4,1,1,49.0,15.0,8,2,0
0,0,1,2,115200.0,0,4,1,1,41.0,2.0,8,4,0
0,1,0,0,56250.0,1,4,1,1,58.0,0.0,18,2,0
1,1,1,1,180000.0,0,1,1,1,41.0,4.0,18,3,0
0,0,1,0,157500.0,0,4,1,1,45.0,4.0,14,2,0
1,1,1,1,202500.0,3,4,1,1,28.0,1.0,18,3,0
0,1,1,1,135000.0,3,4,1,1,41.0,5.0,14,3,0
0,0,1,0,202500.0,0,4,1,1,44.0,16.0,10,2,0
0,0,1,0,157500.0,1,4,4,1,67.0,0.0,18,1,0
1,0,1,1,225000.0,3,4,1,1,45.0,5.0,4,3,0
0,1,0,0,191399.3262295082,3,2,3,1,31.0,8.0,10,1,0
1,1,1,0,202500.0,3,4,3,1,50.0,8.0,18,1,0
1,0,1,0,85500.0,2,4,2,0,45.0,24.0,3,1,0
0,0,1,0,157500.0,1,4,2,1,61.0,0.0,18,1,0
0,0,1,0,270000.0,3,1,1,1,25.0,1.0,8,2,0
0,0,1,1,157500.0,3,4,2,2,37.0,2.0,14,2,0
0,0,1,0,360000.0,1,1,1,1,63.0,0.0,18,2,0
0,1,1,0,90000.0,1,4,1,1,59.0,0.0,18,2,0
0,0,1,0,90000.0,1,4,1,1,59.0,0.0,18,2,0
1,1,1,0,135000.0,1,4,1,1,67.0,0.0,18,2,0
0,0,1,0,112500.0,3,4,3,1,43.0,4.0,6,1,0
1,1,0,0,225000.0,3,4,3,1,25.0,1.0,3,1,0
1,1,1,0,225000.0,0,1,3,1,32.0,3.0,18,1,0
0,0,1,0,202500.0,2,4,3,1,64.0,15.0,11,1,0
0,0,1,0,202500.0,0,1,1,1,26.0,1.0,18,2,0
1,1,0,2,225000.0,2,1,1,5,30.0,4.0,6,4,0
0,1,0,0,108000.0,3,4,1,5,34.0,9.0,18,2,0
0,0,1,0,225000.0,3,4,4,1,53.0,6.0,14,1,0
0,1,1,0,180000.0,0,4,1,1,42.0,3.0,8,2,0
1,0,1,1,135000.0,3,4,1,1,51.0,4.0,8,3,0
0,0,1,0,112500.0,1,4,1,1,58.0,0.0,18,2,0
0,1,0,0,90000.0,3,1,3,1,44.0,15.0,3,1,0
1,0,1,0,90000.0,0,4,0,1,45.0,2.0,9,2,0
0,0,1,0,103500.0,3,4,1,1,62.0,35.0,10,2,0
0,1,0,0,72000.0,3,4,1,1,42.0,1.0,11,2,0
0,1,1,0,135000.0,3,3,1,1,45.0,2.0,6,2,0
1,1,1,0,495000.0,3,4,3,4,39.0,15.0,2,1,0
1,0,1,0,135000.0,3,4,1,1,38.0,20.0,8,2,0
1,0,0,1,360000.0,3,1,1,1,30.0,1.0,10,3,0
0,1,0,0,135000.0,3,4,1,1,52.0,19.0,1,2,0
1,1,1,1,225000.0,2,1,1,1,35.0,6.0,3,3,0
0,0,1,0,135000.0,3,1,3,1,25.0,3.0,10,1,0
0,0,1,0,81000.0,1,4,1,1,59.0,0.0,18,2,0
0,1,1,0,90000.0,3,4,1,1,37.0,15.0,8,2,0
1,1,1,0,450000.0,3,4,3,1,44.0,10.0,6,1,0
0,0,1,0,360000.0,0,4,3,1,51.0,7.0,0,1,0
1,0,1,0,225000.0,2,1,1,1,25.0,0.0,18,2,0
0,0,1,0,202500.0,3,4,1,1,53.0,17.0,6,2,0
0,0,0,0,202500.0,3,4,2,1,46.0,11.0,8,1,0
0,1,0,0,95850.0,0,4,1,1,52.0,18.0,8,2,0
0,0,1,0,112500.0,3,1,1,5,26.0,2.0,3,2,0
0,0,1,0,126000.0,0,4,0,2,29.0,6.0,8,2,0
0,0,1,0,99000.0,3,4,1,1,43.0,2.0,14,2,0
0,0,1,0,112500.0,3,2,0,1,25.0,5.0,18,2,0
0,0,1,1,180000.0,0,4,1,1,44.0,17.0,8,3,0
1,0,0,0,225000.0,3,1,3,1,28.0,5.0,18,1,0
1,1,1,0,225000.0,3,4,3,1,28.0,1.0,10,1,0
0,0,1,0,202500.0,3,2,3,1,51.0,20.0,3,1,0
0,0,1,0,180000.0,1,4,1,1,64.0,0.0,18,2,0
0,1,1,1,135000.0,0,2,0,1,31.0,2.0,18,3,0
0,1,1,2,315000.0,2,4,1,1,34.0,3.0,10,4,0
0,0,0,1,387000.0,0,1,1,1,42.0,2.0,18,3,0
0,0,1,0,45000.0,1,4,1,1,57.0,0.0,18,2,0
0,1,0,0,185400.0,0,4,1,1,40.0,9.0,8,2,0
0,0,0,0,76500.0,3,4,1,1,46.0,0.0,18,2,0
0,1,0,1,225000.0,3,1,0,1,37.0,3.0,3,3,0
1,1,1,1,810000.0,0,2,0,3,49.0,9.0,16,3,0
0,0,1,0,126000.0,3,1,1,1,28.0,1.0,3,2,0
0,0,0,0,135000.0,1,4,1,1,62.0,0.0,18,2,0
0,0,1,1,90000.0,3,4,1,1,45.0,10.0,14,3,0
1,0,1,1,157500.0,3,4,0,1,56.0,15.0,8,3,0
0,0,1,0,180000.0,1,1,1,1,55.0,0.0,18,2,0
0,0,1,0,112500.0,2,4,3,1,56.0,36.0,3,1,0
1,1,1,1,270000.0,1,4,1,1,42.0,0.0,18,3,0
0,0,0,0,135000.0,3,4,1,1,47.0,15.0,18,2,0
0,0,0,0,103500.0,3,1,1,1,44.0,18.0,18,2,0
0,0,1,0,130500.0,3,4,1,1,37.0,15.0,3,2,0
0,0,1,0,90000.0,3,4,1,1,55.0,1.0,11,2,0
1,1,0,2,112500.0,3,1,1,1,40.0,0.0,4,4,0
0,0,1,0,157500.0,1,4,1,1,65.0,0.0,18,2,0
0,0,1,1,202500.0,2,4,0,1,44.0,24.0,12,3,0
1,0,1,0,67500.0,1,4,2,1,61.0,0.0,18,1,0
0,1,1,1,189000.0,3,3,1,1,45.0,2.0,3,3,0
0,0,1,0,180000.0,3,4,1,1,54.0,21.0,15,2,0
0,0,1,0,135000.0,3,4,1,1,50.0,14.0,1,2,0
1,1,1,0,135000.0,0,1,0,1,48.0,2.0,3,2,0
0,1,1,0,166500.0,3,4,1,1,33.0,9.0,8,2,0
0,0,1,0,90000.0,1,4,1,1,60.0,0.0,18,2,0
1,1,0,0,337500.0,2,1,1,5,28.0,5.0,10,2,0
0,1,1,1,90000.0,2,4,1,1,48.0,22.0,11,3,0
0,1,1,2,157500.0,3,4,1,1,41.0,19.0,6,4,0
0,0,0,0,112500.0,1,4,1,1,66.0,0.0,18,2,0
1,1,0,2,180000.0,0,1,1,1,43.0,7.0,10,4,0
0,1,1,1,112500.0,3,1,1,1,25.0,1.0,10,3,0
0,0,1,0,135000.0,3,4,1,1,36.0,2.0,3,2,0
0,0,0,0,135000.0,3,4,1,1,39.0,5.0,18,2,0
0,0,0,0,135000.0,0,1,1,5,42.0,1.0,3,2,0
1,1,1,0,191399.3262295082,3,4,3,1,39.0,3.0,4,1,0
0,0,0,0,126000.0,0,4,1,1,46.0,16.0,10,2,0
0,1,1,0,247500.0,0,1,1,1,40.0,5.0,18,2,0
0,0,1,2,184500.0,3,4,1,1,27.0,5.0,14,4,0
0,0,1,0,165600.0,1,4,4,1,59.0,0.0,18,1,0
1,1,1,0,315000.0,3,1,1,1,50.0,8.0,4,2,0
0,0,0,0,112500.0,1,4,3,1,58.0,0.0,18,1,0
1,1,0,0,112500.0,3,4,0,1,27.0,5.0,18,2,0
1,0,1,0,202500.0,0,4,3,4,51.0,4.0,18,1,0
0,0,1,0,72000.0,1,4,1,1,60.0,0.0,18,2,0
0,0,1,0,202500.0,0,4,1,1,57.0,4.0,11,2,0
0,1,1,0,391500.0,3,4,1,1,47.0,20.0,3,2,0
1,1,1,1,112500.0,3,1,1,1,32.0,1.0,0,3,0
0,0,1,0,157500.0,3,4,1,1,40.0,13.0,8,2,0
0,0,0,1,112500.0,3,4,4,1,55.0,4.0,18,2,0
0,0,1,1,270000.0,2,4,1,1,39.0,7.0,11,3,0
1,0,1,0,270000.0,0,4,3,1,40.0,16.0,8,1,0
1,1,0,2,247500.0,3,4,1,1,50.0,16.0,8,4,0
1,1,1,0,360000.0,1,4,1,1,57.0,0.0,18,2,0
0,0,1,0,189000.0,1,1,2,1,62.0,0.0,18,1,0
0,1,1,1,157500.0,2,4,1,1,38.0,9.0,8,3,0
0,1,1,0,405000.0,0,2,1,1,51.0,11.0,18,2,0
0,0,1,0,157500.0,2,1,1,1,41.0,10.0,10,2,0
0,0,1,0,130500.0,3,4,1,1,37.0,15.0,3,2,0
0,0,1,1,135000.0,1,4,0,1,53.0,0.0,18,3,0
0,1,1,0,90000.0,1,4,1,1,59.0,0.0,18,2,0
0,0,0,0,67500.0,0,4,0,1,52.0,0.0,8,2,0
0,0,1,0,135000.0,0,4,1,1,42.0,5.0,17,2,0
1,1,1,0,247500.0,3,4,1,1,42.0,3.0,4,2,0
0,1,1,0,157500.0,0,1,3,1,44.0,3.0,12,1,0
0,1,1,0,135000.0,3,1,1,1,34.0,11.0,10,2,0
0,0,1,0,126000.0,1,4,1,1,57.0,0.0,18,2,0
0,0,0,0,180000.0,3,2,4,1,54.0,5.0,3,1,0
0,0,0,0,112500.0,1,4,2,2,59.0,0.0,18,1,0
0,0,1,0,247500.0,0,1,1,1,33.0,8.0,14,2,0
0,0,1,0,112500.0,1,4,4,1,63.0,0.0,18,1,0
1,1,1,0,315000.0,3,1,1,1,50.0,8.0,4,2,0
0,0,1,0,67500.0,1,3,3,1,61.0,0.0,18,1,0
1,1,1,0,337500.0,3,1,1,5,29.0,3.0,8,2,0
0,0,1,1,337500.0,3,4,1,1,35.0,9.0,3,3,0
0,0,1,0,112500.0,1,4,4,1,60.0,0.0,18,1,0
0,0,0,1,157500.0,0,1,1,1,30.0,4.0,6,3,0
0,0,0,0,292500.0,0,4,0,1,51.0,29.0,8,2,0
1,1,0,2,135000.0,2,4,1,1,38.0,18.0,3,4,0
1,1,1,0,450000.0,3,1,1,1,52.0,12.0,10,2,0
0,0,0,0,180000.0,3,4,1,2,33.0,1.0,14,2,0
1,0,1,1,135000.0,3,4,1,1,38.0,8.0,16,3,0
0,0,0,0,180000.0,0,4,3,1,31.0,7.0,18,1,0
0,1,0,0,202500.0,3,1,1,1,25.0,0.0,0,2,0
1,1,1,0,180000.0,3,1,1,5,30.0,4.0,8,2,0
0,1,1,0,112500.0,3,1,1,1,31.0,6.0,0,2,0
1,1,1,0,135000.0,1,4,1,1,67.0,0.0,18,2,0
0,0,0,0,81000.0,3,4,3,1,49.0,1.0,12,1,0
0,0,0,0,135000.0,3,4,1,1,49.0,29.0,0,2,0
1,0,0,0,270000.0,3,4,1,5,32.0,2.0,8,2,0
0,0,1,0,247500.0,0,4,1,1,34.0,8.0,8,2,0
1,1,1,3,202500.0,3,4,1,1,36.0,10.0,18,5,0
0,0,1,0,225000.0,2,4,1,1,54.0,6.0,12,2,0
0,0,0,2,157500.0,2,1,1,1,35.0,15.0,11,4,0
0,1,0,0,216000.0,3,4,3,1,54.0,27.0,18,1,0
1,1,0,0,202500.0,3,4,1,1,44.0,3.0,8,2,0
0,0,1,0,135000.0,3,4,3,1,62.0,12.0,15,1,0
1,1,0,1,247500.0,3,1,1,1,25.0,1.0,18,3,0
0,0,1,0,180000.0,3,4,1,1,38.0,8.0,8,2,0
1,1,1,0,67500.0,1,4,1,1,63.0,0.0,18,2,0
0,0,0,2,130500.0,3,4,1,1,42.0,10.0,14,4,0
0,0,0,0,99000.0,0,4,3,1,45.0,1.0,3,1,0
1,0,1,1,112500.0,2,4,1,1,38.0,1.0,8,3,0
0,1,1,0,247500.0,3,4,3,5,32.0,1.0,14,1,0
1,1,1,1,180000.0,0,4,1,1,44.0,5.0,6,3,0
0,0,0,0,225000.0,1,4,1,1,56.0,0.0,18,2,0
1,1,1,0,405000.0,3,1,1,1,32.0,5.0,18,2,0
1,1,1,0,247500.0,3,1,1,1,35.0,7.0,10,2,0
0,0,1,0,171000.0,3,1,1,1,50.0,11.0,6,2,0
0,1,1,2,180000.0,0,1,1,1,32.0,8.0,18,4,0
1,1,0,0,337500.0,3,4,1,1,40.0,3.0,4,2,0
0,0,1,0,315000.0,0,4,1,1,40.0,7.0,18,2,0
0,0,1,0,247500.0,3,4,1,1,31.0,7.0,8,2,0
0,0,1,0,180000.0,1,4,1,1,59.0,0.0,18,2,0
1,1,1,0,83250.0,3,4,1,1,56.0,17.0,18,2,0
1,0,1,1,202500.0,0,4,1,1,41.0,0.0,16,3,0
1,1,1,0,450000.0,0,1,3,1,30.0,2.0,14,1,0
1,1,1,0,135000.0,3,3,1,5,27.0,5.0,8,2,0
1,1,0,0,225000.0,0,4,3,1,48.0,7.0,10,1,0
1,0,1,1,157500.0,3,4,1,1,34.0,1.0,14,3,0
1,1,1,1,270000.0,0,4,1,1,34.0,2.0,8,3,0
0,1,1,2,216000.0,3,1,1,1,35.0,13.0,3,4,0
1,0,1,0,114750.0,1,4,2,1,58.0,0.0,18,1,0
0,0,1,2,99000.0,0,1,1,1,35.0,1.0,0,4,0
0,0,1,0,47250.0,1,4,1,2,59.0,0.0,18,2,0
0,0,0,0,49500.0,1,4,1,1,65.0,0.0,18,2,0
0,0,1,0,135000.0,3,4,3,1,48.0,5.0,8,1,0
0,1,1,1,225000.0,0,1,1,1,47.0,2.0,10,3,0
0,0,0,0,450000.0,3,1,1,1,30.0,9.0,14,2,0
1,0,1,0,225000.0,3,4,1,1,59.0,4.0,8,2,0
1,0,1,0,90000.0,1,4,1,1,66.0,0.0,18,2,0
0,0,0,0,180000.0,0,4,3,1,31.0,7.0,18,1,0
0,0,1,0,103500.0,1,4,4,1,66.0,0.0,18,1,0
0,1,1,0,135000.0,0,4,1,1,33.0,4.0,3,2,0
0,1,1,0,225000.0,1,4,1,1,63.0,0.0,18,2,0
1,0,1,1,112500.0,3,4,1,1,50.0,14.0,8,3,0
0,0,0,0,270000.0,3,4,1,1,46.0,2.0,10,2,0
0,1,1,1,270000.0,3,4,1,1,39.0,9.0,8,3,0
1,0,0,0,202500.0,2,1,1,1,35.0,14.0,3,2,0
1,1,0,0,180000.0,0,4,1,2,27.0,8.0,18,2,0
1,0,1,0,180000.0,3,3,0,1,36.0,6.0,10,2,0
0,1,0,1,108000.0,0,1,1,1,44.0,1.0,14,3,0
0,1,0,0,225000.0,3,4,1,1,57.0,3.0,14,2,0
1,1,1,0,157500.0,3,4,1,1,27.0,2.0,4,2,0
0,0,1,0,405000.0,0,4,1,1,48.0,13.0,14,2,0
1,0,1,0,225000.0,0,4,3,1,25.0,3.0,8,1,0
0,0,0,0,216000.0,1,4,1,1,63.0,0.0,18,2,0
0,0,1,1,135000.0,3,0,0,1,48.0,21.0,18,3,0
0,0,1,0,112500.0,1,4,1,1,67.0,0.0,18,2,0
0,0,1,1,135000.0,0,2,1,1,28.0,7.0,10,3,0
0,0,1,0,157500.0,1,4,3,1,63.0,0.0,18,1,0
0,0,0,0,45000.0,2,4,1,1,38.0,15.0,11,2,0
1,1,0,0,157500.0,3,1,1,1,43.0,2.0,18,2,0
1,0,1,1,198000.0,0,2,3,1,26.0,0.0,10,2,0
0,0,0,0,234000.0,2,1,0,1,60.0,14.0,3,2,0
0,1,1,0,157500.0,3,4,1,1,41.0,1.0,8,2,0
0,0,1,3,207000.0,0,4,4,1,42.0,1.0,18,4,0
0,0,0,0,198000.0,1,4,4,1,60.0,0.0,18,1,0
0,1,1,0,157500.0,1,4,4,1,56.0,0.0,18,1,0
0,1,1,0,180000.0,3,4,1,1,36.0,5.0,8,2,0
0,0,1,0,216000.0,1,1,3,1,56.0,0.0,18,1,0
0,0,0,0,112500.0,3,4,1,1,28.0,7.0,8,2,0
0,0,0,0,94500.0,3,1,1,1,25.0,3.0,18,2,0
0,0,0,0,69750.0,1,4,4,2,60.0,0.0,18,1,0
0,0,0,1,103500.0,3,4,1,1,32.0,3.0,14,3,0
1,1,1,1,157500.0,3,4,1,1,38.0,8.0,8,3,0
0,0,1,0,112500.0,3,1,1,1,31.0,2.0,3,2,0
0,0,0,0,67500.0,3,4,1,5,44.0,8.0,2,2,0
0,0,1,3,112500.0,3,4,1,1,36.0,10.0,3,5,0
1,0,1,0,157500.0,3,2,1,1,37.0,1.0,18,2,0
1,0,1,0,270000.0,3,1,1,1,33.0,6.0,8,2,0
1,0,1,1,135000.0,3,4,1,1,51.0,4.0,8,3,0
1,1,1,0,112500.0,3,4,3,1,24.0,1.0,8,1,0
0,1,1,1,126000.0,3,1,1,1,26.0,0.0,18,3,0
0,1,1,0,175500.0,1,1,1,1,60.0,0.0,18,2,0
1,0,0,1,148500.0,3,4,1,1,37.0,0.0,8,3,0
0,1,0,0,126000.0,2,2,3,1,33.0,14.0,3,1,0
0,1,1,3,180000.0,3,4,1,2,34.0,16.0,11,5,0
1,1,1,0,225000.0,0,1,3,5,29.0,6.0,14,1,0
1,0,1,1,126000.0,0,4,0,1,35.0,6.0,18,3,0
0,0,0,0,157500.0,1,4,2,1,66.0,0.0,18,1,0
1,0,1,0,157500.0,0,1,1,1,42.0,3.0,18,2,0
1,1,1,2,270000.0,0,1,1,1,38.0,5.0,4,4,0
1,1,1,0,180000.0,0,4,1,1,49.0,10.0,4,2,0
0,0,0,0,144000.0,3,4,1,1,55.0,13.0,18,2,0
0,1,0,0,112500.0,0,1,1,1,30.0,2.0,3,2,0
1,0,0,0,225000.0,0,4,1,1,37.0,4.0,9,2,0
0,1,0,0,450000.0,1,1,1,1,54.0,15.0,10,2,0
0,0,1,0,180000.0,3,1,1,1,61.0,2.0,6,2,0
0,1,1,1,144000.0,3,1,1,1,35.0,8.0,0,3,0
0,0,1,2,225000.0,3,1,1,1,44.0,5.0,0,4,0
1,1,0,1,360000.0,2,4,1,1,31.0,10.0,4,3,0
0,0,1,0,191399.3262295082,0,1,1,1,33.0,6.0,10,2,0
0,0,0,0,225000.0,0,2,3,1,28.0,3.0,0,1,0
1,1,1,2,180000.0,3,1,1,1,36.0,7.0,10,4,0
1,1,0,0,270000.0,3,4,0,1,42.0,2.0,4,2,0
0,1,1,0,225000.0,3,1,1,1,45.0,8.0,18,2,0
